country,iso,year,age_group,sex,education,score
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.22976
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.5371016
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.8784154
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.3357104
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,248.0593562
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,245.1673133
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,242.0323136
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,238.88
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.4875137
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.2326087
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.2374897
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.5728662
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.8540964
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.1706699
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.6866727
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.5308253
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.1098593
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.67
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,228.4266371
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,229.8895525
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,230.7319456
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,231.0130921
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,230.4105464
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,228.9993279
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,226.9169898
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,224.2714388
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,221.4036385
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,218.52
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.3233342
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.9969304
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.9606401
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.2822757
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.5929549
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.9785007
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.5962762
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.5697281
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.2889236
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.99
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,280.6933946
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,282.4910427
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,283.5261854
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,283.8716616
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,283.1312462
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,281.3971239
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,278.8383219
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.587437
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.0634496
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.52
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.8702065
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.5152835
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.4625709
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.7787256
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.1011513
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.5142085
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.1725787
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.197605
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,248.9727077
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,245.73
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,66.85336965
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,67.28151949
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,67.52806173
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,67.61034457
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,67.4339982
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,67.02097843
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,66.41154286
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,65.6372724
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,64.79795649
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,63.95400521
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.7379466
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.4077937
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.3693446
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.6902598
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.0024831
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.3916454
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.0147573
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.9949889
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.7215338
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.43
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,229.7646661
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,231.2361507
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,232.0834781
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,232.3662715
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,231.7601964
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,230.3407114
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,228.2461759
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,225.5851283
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,222.7005297
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,219.8
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.4597872
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,278.230322
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,279.249852
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,279.5901175
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,278.8608696
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,277.1529024
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.632694
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.4308412
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.9600049
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.47
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.8146418
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.4913844
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.456906
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.7791463
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.0885295
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.47104
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.0843367
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.0520985
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.7651259
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.46
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.5534199
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.2477025
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.2233241
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.5489353
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.8510941
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.2166845
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.8050145
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.7410568
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.4197
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.08
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,204.5407289
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,205.8506715
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,206.604978
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,206.8567258
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,206.3171866
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,205.0535351
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,203.188941
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,200.8200276
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,198.2521048
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,195.67
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.2707318
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.8863523
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,254.8166778
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.1271715
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,254.4617297
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.9032024
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.6035015
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,247.6817972
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,244.5146444
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.33
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.32026
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.064284
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.0685482
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.4037188
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.6853901
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.002997
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.5205245
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.3666141
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.9477479
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.51
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,307.8930152
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,309.8648582
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,311.0003078
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,311.3792612
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,310.5670984
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,308.664937
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,305.8581831
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,302.2922825
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,298.4268154
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,294.54
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,234.2387005
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,235.7388382
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,236.6026651
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,236.890965
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,236.2730883
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,234.8259628
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,232.6906419
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,229.9777778
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,227.0370095
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,224.08
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,280.4843276
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,282.2806367
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,283.3150084
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,283.6602273
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,282.9203634
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,281.1875327
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,278.6306366
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.3821731
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.8608104
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.32
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,248.8524859
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.4462149
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.3639345
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.6702211
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.0137959
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.4763865
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,247.2078464
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,244.3257309
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.2014927
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,238.06
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.490476
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.1459297
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.0991923
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.4173413
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.735493
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.1385401
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.78214
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.788401
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.5431619
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,247.28
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.2018633
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.9579376
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.9691408
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,277.3066273
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.5833353
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.8893176
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.3896924
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.2139901
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.7715011
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.31
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.8591937
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,243.4081355
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,244.3000652
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,244.5977445
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,243.9597663
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,242.4655614
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,240.2607721
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,237.4596503
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,234.42321
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,231.37
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.9802549
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.7413143
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,277.755388
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,278.0938325
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,277.3684873
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.6696607
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.1629397
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.9782223
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.525961
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.0546335
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,285.4392162
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,287.267258
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,288.3199024
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,288.6712197
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,287.9182858
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,286.1548438
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,283.5527788
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,280.2469297
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.6633605
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.06
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.4629733
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.182294
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.1723333
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.5027563
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.7946025
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.1360396
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.6887302
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.5794935
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.2090538
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.82
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,197.198768
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,198.4616905
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,199.1889212
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,199.4316326
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,198.9114601
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,197.6931671
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,195.8955024
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,193.6116208
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,191.1358733
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,188.6464527
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,243.4750399
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,245.0343301
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,245.9322187
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,246.2318867
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,245.5896463
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,244.0854587
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.8659394
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,239.0461035
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,235.9893768
Armenia,51,1970,#BEZUG!,#BEZUG!,#BEZUG!,232.9157685
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.3093592
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.9764615
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.9364319
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.2568195
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.5701733
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.9619834
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.5890024
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.5741977
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.3061233
Austria,40,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.02
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.8460018
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.5229453
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.4885825
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.8108614
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.1201619
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.5024786
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.1154895
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.0828881
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.7955218
Belgium,56,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.49
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,97.48945914
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,98.11381206
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,98.47333424
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,98.59332384
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,98.33616535
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,97.73387597
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,96.8451617
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,95.71607562
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,94.49213651
Bolivia (Plurinational State of),68,1970,#BEZUG!,#BEZUG!,#BEZUG!,93.26143783
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.1560806
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.8286057
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.7916985
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.1131283
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.4242487
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.8108277
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.4301279
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.4055169
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.1268123
Canada,124,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.83
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,207.0077198
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,208.3334619
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,209.0968661
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,209.3516503
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,208.8056037
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,207.526711
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,205.6396279
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,203.2421427
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,200.6432479
Chile,152,1970,#BEZUG!,#BEZUG!,#BEZUG!,198.03
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,222.388599
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,223.8128449
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,224.6329709
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,224.9066858
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,224.3200673
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,222.9461517
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,220.9188564
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,218.3432357
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,215.5512405
Colombia,170,1970,#BEZUG!,#BEZUG!,#BEZUG!,212.7438256
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,278.7595246
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,280.5447875
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,281.5727985
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,281.9158945
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,281.1805804
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,279.4584054
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.9172326
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.6887451
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.1890366
Cyprus,196,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.67
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.6164756
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.3688009
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.3778453
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.7146113
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.9928635
